# time[us], force_in[kN], force_out[kN], force_avg[kN]
1.462094610266739892e+03 1.012057345782626738e+00 1.041669708519928905e+00 1.026863527151277822e+00
1.463094640786180662e+03 1.011868426142222166e+00 1.041417286902436290e+00 1.026642856522329339e+00
1.464094671305621887e+03 1.010915344250932213e+00 1.041884312029473625e+00 1.026399828140202919e+00
1.465094701825062657e+03 1.010816652281741668e+00 1.041854836710163879e+00 1.026335744495952884e+00
1.466094732344503427e+03 1.010468869500047440e+00 1.041951519938395743e+00 1.026210194719221480e+00
1.467094762863944197e+03 1.010529069759080967e+00 1.041417324910584918e+00 1.025973197334832943e+00
1.468094793383384967e+03 1.010816652281741668e+00 1.041728678162622490e+00 1.026272665222182079e+00
1.469094823902826192e+03 1.010498964781741726e+00 1.042225226119155357e+00 1.026362095450448653e+00
1.470094854422266963e+03 1.010309986967468321e+00 1.042662728416696716e+00 1.026486357692082407e+00
1.471094884941707733e+03 1.010340121031741756e+00 1.042974081668733843e+00 1.026657101350237689e+00
1.472094915461148958e+03 1.010559271692869299e+00 1.043255883585164412e+00 1.026907577639016855e+00
1.473094945980589728e+03 1.010627645380532957e+00 1.043255883585164412e+00 1.026941764482848685e+00
1.474094976500030498e+03 1.010279775338035257e+00 1.043041071030801348e+00 1.026660423184418303e+00
1.475095007019471268e+03 1.009992250989244056e+00 1.042633196085164249e+00 1.026312723537204263e+00
1.476095037538912038e+03 1.009356866293598776e+00 1.042907225335186983e+00 1.026132045814392768e+00
1.477095068058353263e+03 1.009137608980377410e+00 1.044063841805957127e+00 1.026600725393167268e+00
1.478095098577794033e+03 1.008464207661174505e+00 1.044189914835164323e+00 1.026327061248169414e+00
1.479095129097234803e+03 1.008812126181897195e+00 1.044345586710164531e+00 1.026578856446030752e+00
1.480095159616676028e+03 1.009197983761018991e+00 1.044034242960164338e+00 1.026616113360591775e+00
1.481095190136116798e+03 1.008850045849006838e+00 1.044189914835164323e+00 1.026519980342085692e+00
1.482095220655557569e+03 1.008373495207717019e+00 1.044404879422122123e+00 1.026389187314919571e+00
1.483095251174998339e+03 1.007609517174084868e+00 1.044782946477148311e+00 1.026196231825616589e+00
1.484095281694439109e+03 1.007480933531741840e+00 1.044686595820217612e+00 1.026083764675979726e+00
1.485095312213880334e+03 1.007450654032794768e+00 1.045242645533525305e+00 1.026346649783159926e+00
1.486095342733321104e+03 1.007700355670926307e+00 1.045872621096036736e+00 1.026786488383481633e+00
1.487095373252761874e+03 1.007707724361031731e+00 1.045991387058658129e+00 1.026849555709844930e+00
1.488095403772203099e+03 1.006815249945860469e+00 1.046955150182971916e+00 1.026885200064416193e+00
1.489095434291643869e+03 1.006906195094795509e+00 1.047681229349447518e+00 1.027293712222121513e+00
1.490095464811084639e+03 1.007132918054570947e+00 1.046747169593335913e+00 1.026940043823953541e+00
1.491095495330525409e+03 1.006626039436109288e+00 1.045902305460164383e+00 1.026264172448136947e+00
1.492095525849966180e+03 1.006588565768664623e+00 1.046243390586514721e+00 1.026415978177589672e+00
1.493095556369407404e+03 1.006875915595848214e+00 1.046769917470327327e+00 1.026822916533087771e+00
1.494095586888848175e+03 1.006974035521991162e+00 1.047459024210164236e+00 1.027216529866077810e+00
1.495095617408288945e+03 1.006875934987137899e+00 1.047058370812778305e+00 1.026967152899957991e+00
1.496095647927730170e+03 1.007034788432783046e+00 1.046399100469663557e+00 1.026716944451223412e+00
1.497095678447170940e+03 1.007102454338370867e+00 1.046435626300555199e+00 1.026769040319463144e+00
1.498095708966611710e+03 1.006656309239411407e+00 1.045932103848737693e+00 1.026294206544074550e+00
1.499095739486052480e+03 1.006338612043766956e+00 1.046028169444553235e+00 1.026183390744160207e+00
1.500095770005493250e+03 1.005892496031742578e+00 1.045991757638107478e+00 1.025942126834924917e+00
1.501095800524934475e+03 1.006051339781742326e+00 1.046925817394219305e+00 1.026488578587980705e+00
1.502095831044375245e+03 1.006369027281742046e+00 1.047644532481886159e+00 1.027006779881814102e+00
1.503095861563816015e+03 1.006429935322851854e+00 1.047896193936404874e+00 1.027163064629628364e+00
1.504095892083257240e+03 1.006656251065542129e+00 1.047704262287553867e+00 1.027180256676547998e+00
1.505095922602698010e+03 1.006497397619897205e+00 1.048363190557330071e+00 1.027430294088613749e+00
1.506095953122138781e+03 1.006369027281742046e+00 1.048111586115034966e+00 1.027240306698388395e+00
1.507095983641579551e+03 1.006240676334876571e+00 1.048704399210163896e+00 1.027472537772520234e+00
1.508096014161020321e+03 1.006527871031741794e+00 1.048422948869109028e+00 1.027475409950425522e+00
1.509096044680461546e+03 1.006466846642893653e+00 1.049015742960163644e+00 1.027741294801528760e+00
1.510096075199902316e+03 1.005953539811879960e+00 1.048704399210163674e+00 1.027328969511021928e+00
1.511096105719343086e+03 1.006466807860314283e+00 1.049105508705333811e+00 1.027786158282824047e+00
1.512096136238784311e+03 1.005861954750383314e+00 1.049608499043069854e+00 1.027735226896726584e+00
1.513096166758225081e+03 1.005544257554738863e+00 1.049482758585163822e+00 1.027513508069951342e+00
1.514096197277665851e+03 1.005098277281742281e+00 1.049512709006332090e+00 1.027305493144037296e+00
1.515096227797106621e+03 1.005098277281742281e+00 1.050009694056574627e+00 1.027553985669158454e+00
1.516096258316547392e+03 1.005635968659618573e+00 1.050416789835163733e+00 1.028026379247391153e+00
1.517096288835988616e+03 1.005703062522159241e+00 1.050075467157883802e+00 1.027889264840021522e+00
1.518096319355429387e+03 1.005415964781742444e+00 1.050291106389480644e+00 1.027853535585611544e+00
1.519096349874870157e+03 1.005794870583488043e+00 1.050476785697871840e+00 1.028135828140679831e+00
1.520096380394311382e+03 1.006179564685224515e+00 1.051350821085163423e+00 1.028765192885193969e+00
1.521096410913752152e+03 1.005703023739579871e+00 1.050668099714306525e+00 1.028185561726943309e+00
1.522096441433192922e+03 1.005226482793935006e+00 1.050848239335026246e+00 1.028037361064480626e+00
1.523096471952633692e+03 1.005159573148647123e+00 1.051847872649666282e+00 1.028503722899156703e+00
1.524096502472074462e+03 1.005672337023548302e+00 1.051602073952083716e+00 1.028637205487815898e+00
1.525096532991515687e+03 1.005226453707000589e+00 1.051320766141586649e+00 1.028273609924293730e+00
1.526096563510956457e+03 1.005159631322516622e+00 1.051410949976391951e+00 1.028285290649454176e+00
1.527096594030397227e+03 1.005605495247774428e+00 1.051847910657814911e+00 1.028726702952794669e+00
1.528096624549838452e+03 1.006240879943419042e+00 1.051727586361097089e+00 1.028984233152258065e+00
1.529096655069279223e+03 1.006210183531742297e+00 1.051069570286889521e+00 1.028639876909315909e+00
1.530096685588719993e+03 1.006179467728775867e+00 1.051812677103978855e+00 1.028996072416377361e+00
1.531096716108160763e+03 1.006271634528964620e+00 1.053434779371763996e+00 1.029853206950364308e+00
1.532096746627601533e+03 1.006558606225997909e+00 1.053158640669488832e+00 1.029858623447743371e+00
1.533096777147042758e+03 1.006814813641841111e+00 1.053339407424661811e+00 1.030077110533251350e+00
1.534096807666483528e+03 1.006876313117288202e+00 1.054248305786340101e+00 1.030562309451814151e+00
1.535096838185924298e+03 1.006655950500551233e+00 1.053374555460163231e+00 1.030015252980357232e+00
1.536096868705365523e+03 1.006497097054906087e+00 1.053374555460163231e+00 1.029935826257534659e+00
1.537096899224806293e+03 1.005861712359261473e+00 1.053128376681093492e+00 1.029495044520177593e+00
1.538096929744247063e+03 1.006271770267992860e+00 1.052626374555223787e+00 1.029449072411608324e+00
1.539096960263687834e+03 1.006338224217971922e+00 1.053123587654358317e+00 1.029730905936165009e+00
1.540096990783128604e+03 1.006240996291157597e+00 1.053530227335163438e+00 1.029885611813160518e+00
1.541097021302569829e+03 1.006558693486802047e+00 1.053746313162507331e+00 1.030152503324654578e+00
1.542097051822010599e+03 1.006655882631037002e+00 1.053936810003745173e+00 1.030296346317391087e+00
1.543097082341451369e+03 1.006558712878091733e+00 1.053746351170655959e+00 1.030152532024373846e+00
1.544097112860892594e+03 1.006276472655757592e+00 1.054092443870596307e+00 1.030184458263176950e+00
1.545097143380333364e+03 1.005923357269381757e+00 1.053283820507201263e+00 1.029603588888291510e+00
1.546097173899774134e+03 1.006113081648311258e+00 1.052842631419236508e+00 1.029477856533773883e+00
1.547097204419214904e+03 1.006845558531742180e+00 1.053158355608373453e+00 1.030001957070057816e+00
1.548097234938655674e+03 1.006245465983445442e+00 1.053123758691027145e+00 1.029684612337236294e+00
1.549097265458096899e+03 1.005764552301961379e+00 1.053530227335163438e+00 1.029647389818562520e+00
1.550097295977537669e+03 1.006051339781742326e+00 1.053685899210163424e+00 1.029868619495952764e+00
1.551097326496978440e+03 1.006082259193251005e+00 1.053158279592076196e+00 1.029620269392663712e+00
1.552097357016419664e+03 1.005799708710281015e+00 1.053093523208744386e+00 1.029446615959512812e+00
1.553097387535860435e+03 1.005036399676145109e+00 1.053495839462635919e+00 1.029266119569390625e+00
1.554097418055301205e+03 1.004652694530185908e+00 1.054680591465474215e+00 1.029666642997830062e+00
1.555097448574741975e+03 1.005319037419919015e+00 1.054840254196086846e+00 1.030079645808002820e+00
1.556097479094182745e+03 1.005354029002276217e+00 1.054183264341893134e+00 1.029768646672084564e+00
1.557097509613623970e+03 1.005129254867120459e+00 1.054775602335163764e+00 1.029952428601142111e+00
1.558097540133064740e+03 1.005415964781742444e+00 1.054278218199359740e+00 1.029847091490551092e+00
1.559097570652505510e+03 1.005353970828406940e+00 1.054152914835163601e+00 1.029753442831785382e+00
1.560097601171946735e+03 1.004211038514803978e+00 1.054308586710163809e+00 1.029259812612483893e+00
1.561097631691387505e+03 1.003509839781742796e+00 1.054122517818248062e+00 1.028816178799995429e+00
1.562097662210828275e+03 1.003637657468140487e+00 1.053997242960163616e+00 1.028817450214152052e+00
1.563097692730269046e+03 1.003540875540990251e+00 1.053811155064173999e+00 1.028676015302582236e+00
1.564097723249709816e+03 1.003827527281742737e+00 1.053530227335163438e+00 1.028678877308453199e+00
1.565097753769151041e+03 1.003350996031742604e+00 1.053746769260291760e+00 1.028548882646017182e+00
1.566097784288591811e+03 1.003509839781742796e+00 1.054122470308062054e+00 1.028816155044902425e+00
1.567097814808032581e+03 1.003668683531742989e+00 1.053841571085163409e+00 1.028755127308453199e+00
1.568097845327473806e+03 1.003478755544271017e+00 1.053811107553987769e+00 1.028644931549129282e+00
1.569097875846914576e+03 1.002940026732392687e+00 1.053313609393737638e+00 1.028126818063065162e+00
1.570097906366355346e+03 1.002176882524219881e+00 1.053124176780663168e+00 1.027650529652441413e+00
1.571097936885796116e+03 1.001161573984117314e+00 1.053716391247450535e+00 1.027438982615783925e+00
1.572097967405236886e+03 1.000491808531742466e+00 1.053655397670838934e+00 1.027073603101290811e+00
1.573097997924678111e+03 1.000301832066046392e+00 1.053933104209247240e+00 1.027117468137646927e+00
1.574098028444118881e+03 1.000174121031742525e+00 1.054247545623365756e+00 1.027210833327554251e+00
1.575098058963559652e+03 1.000015277281742332e+00 1.053624839119291501e+00 1.026820058200516916e+00
1.576098089483000876e+03 1.000522970334373207e+00 1.053218883585163024e+00 1.026870926959768227e+00
1.577098120002441647e+03 1.000398294036915381e+00 1.053405104509673507e+00 1.026901699273294444e+00
1.578098150521882417e+03 9.995075648378218824e-01 1.053313438357068588e+00 1.026410501597445180e+00
1.579098181041323187e+03 9.989686421130467009e-01 1.052751867960163512e+00 1.025860255036605162e+00
1.580098211560763957e+03 9.982367954465326543e-01 1.052565618529542224e+00 1.025401206988037384e+00
1.581098242080205182e+03 9.979190982508874264e-01 1.052626783142822209e+00 1.025272940696854818e+00
1.582098272599645952e+03 9.972524935787425715e-01 1.053249480144859529e+00 1.025250986861800939e+00
1.583098303119086722e+03 9.969347866874528341e-01 1.053343949398430235e+00 1.025139368042941479e+00
1.584098333638527947e+03 9.961405485461627407e-01 1.052876924271393122e+00 1.024508736408777931e+00
1.585098364157968717e+03 9.955364032183080525e-01 1.052534945953548018e+00 1.024035674585928035e+00
1.586098394677409487e+03 9.953462910135835173e-01 1.051570261131629547e+00 1.023458276072606532e+00
1.587098425196850258e+03 9.945833213270183215e-01 1.050853161390281398e+00 1.022718241358649749e+00
1.588098455716291028e+03 9.942656241313736487e-01 1.050572461710163497e+00 1.022419042920768462e+00
1.589098486235732253e+03 9.939479269357286428e-01 1.050758796659119643e+00 1.022353361797424087e+00
1.590098516755173023e+03 9.938203710317428108e-01 1.051225821786156978e+00 1.022523096408949783e+00
1.591098547274613793e+03 9.936302200444387944e-01 1.051350821085163867e+00 1.022490520564801386e+00
1.592098577794055018e+03 9.931223621658448186e-01 1.051133766050027951e+00 1.022128064107936440e+00
1.593098608313495788e+03 9.920753003887742283e-01 1.050541760628058485e+00 1.021308530508416412e+00
1.594098638832936558e+03 9.914377147817428071e-01 1.050416789835163733e+00 1.020927252308453159e+00
1.595098669352377328e+03 9.912475250118595316e-01 1.050603181796342600e+00 1.020925353404101177e+00
1.596098699871818098e+03 9.908984721006862673e-01 1.050355330658730768e+00 1.020626901379708462e+00
1.597098730391259323e+03 9.901042339593963959e-01 1.050353335230924445e+00 1.020228784595160310e+00
1.598098760910700094e+03 9.898179021749248241e-01 1.051381569677454220e+00 1.020599735926189577e+00
1.599098791430140864e+03 9.891197478743541938e-01 1.051506492960163408e+00 1.020313120417258856e+00
1.600098821949582089e+03 9.881666562874191762e-01 1.051289285892433423e+00 1.019727971089926299e+00
1.601098852469022859e+03 9.872763730879899891e-01 1.050355235638358531e+00 1.018815804363174315e+00
1.602098882988463629e+03 9.871175196423451759e-01 1.050509149636481565e+00 1.018813334639413259e+00
1.603098913507904399e+03 9.867683988616582358e-01 1.051195149210163660e+00 1.018981774035911059e+00
1.604098944027345169e+03 9.859741607203684755e-01 1.051164343605649920e+00 1.018569252163009198e+00
1.605098974546786394e+03 9.851484796027460966e-01 1.050510831497061259e+00 1.017829655549903567e+00
1.606099005066227164e+03 9.843542317658118268e-01 1.050509263660927894e+00 1.017431747713369861e+00
1.607099035585667934e+03 9.834326025464991128e-01 1.051039477335163452e+00 1.017236039940831338e+00
1.608099066105109159e+03 9.827972081552088790e-01 1.051070320947826264e+00 1.016933764551517516e+00
1.609099096624549929e+03 9.822247772817428446e-01 1.051506492960163408e+00 1.016865635120953071e+00
1.610099127143990700e+03 9.821303029180731281e-01 1.050977752101689644e+00 1.016554027509881442e+00
1.611099157663431470e+03 9.811457101809372139e-01 1.050883805460163245e+00 1.016014757820550285e+00
1.612099188182872240e+03 9.799379430900504451e-01 1.050728133585163260e+00 1.015333038337606908e+00
1.613099218702313465e+03 9.789218201157777743e-01 1.050728133585163260e+00 1.014824976850470462e+00
1.614099249221754235e+03 9.778729355574707904e-01 1.050728133585163260e+00 1.014300534571316970e+00
1.615099279741195005e+03 9.770471574834000972e-01 1.050914715587086157e+00 1.013980936535243238e+00
1.616099310260636230e+03 9.765064022817429024e-01 1.051226068839123728e+00 1.013866235560433315e+00
1.617099340780077000e+03 9.763801649854599862e-01 1.051381750216160871e+00 1.013880957600810540e+00
1.618099371299517770e+03 9.751409452225960894e-01 1.051817836710163379e+00 1.013479390966379734e+00
1.619099401818958540e+03 9.740290098856617673e-01 1.051910681115377555e+00 1.012969845500519606e+00
1.620099432338399311e+03 9.734251942097325028e-01 1.052813783234380463e+00 1.013119488722056483e+00
